uid,title,genre,episodes,members,popularity,ranked,score,img_url,link
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,"['Fantasy', 'Romance']",1,1747,8245,4695,6.78,https://cdn.myanimelist.net/images/anime/3/17554.jpg,https://myanimelist.net/anime/7333/Koisuru_Tenshi_Angelique__Kagayaki_no_Ashita_Special
32202,Kimi ni Maji Kyun!,"['Magic', 'Music', 'Romance', 'School']",1,3479,6652,4694,6.78,https://cdn.myanimelist.net/images/anime/13/80048.jpg,https://myanimelist.net/anime/32202/Kimi_ni_Maji_Kyun
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",12,98858,1136,4692,6.78,https://cdn.myanimelist.net/images/anime/1430/102439.jpg,https://myanimelist.net/anime/39326/Kawaikereba_Hentai_demo_Suki_ni_Natte_Kuremasu_ka
33018,Katsugeki/Touken Ranbu,"['Action', 'Historical', 'Samurai', 'Fantasy']",13,83665,1304,4691,6.78,https://cdn.myanimelist.net/images/anime/12/87984.jpg,https://myanimelist.net/anime/33018/Katsugeki_Touken_Ranbu
32287,Kanamewo,"['Romance', 'Supernatural', 'Drama', 'Shoujo Ai']",1,10159,4323,4690,6.78,https://cdn.myanimelist.net/images/anime/7/83455.jpg,https://myanimelist.net/anime/32287/Kanamewo
2556,Jungle Taitei (1989),"['Adventure', 'Drama']",52,2861,7116,4689,6.78,https://cdn.myanimelist.net/images/anime/6/75997.jpg,https://myanimelist.net/anime/2556/Jungle_Taitei_1989
38276,Houkago Saikoro Club,"['Game', 'Comedy', 'School', 'Shounen']",12,22719,2999,4688,6.78,https://cdn.myanimelist.net/images/anime/1757/102526.jpg,https://myanimelist.net/anime/38276/Houkago_Saikoro_Club
2390,Hoshi no Kirby,"['Action', 'Adventure', 'Comedy', 'Parody', 'Fantasy']",100,18239,3341,4687,6.78,https://cdn.myanimelist.net/images/anime/9/22184.jpg,https://myanimelist.net/anime/2390/Hoshi_no_Kirby
646,Haunted Junction,"['Comedy', 'Supernatural', 'School', 'Shounen']",12,3309,6778,4686,6.78,https://cdn.myanimelist.net/images/anime/1163/94507.jpg,https://myanimelist.net/anime/646/Haunted_Junction
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,"['Action', 'Fantasy', 'Military', 'Supernatural', 'Demons', 'Historical', 'Shoujo']",1,2292,7614,4685,6.78,https://cdn.myanimelist.net/images/anime/7/17245.jpg,https://myanimelist.net/anime/7254/Harukanaru_Toki_no_Naka_de_3__Owarinaki_Unmei
1169,Green Legend Ran,"['Adventure', 'Drama', 'Sci-Fi']",3,4511,5993,4684,6.78,https://cdn.myanimelist.net/images/anime/1882/96360.jpg,https://myanimelist.net/anime/1169/Green_Legend_Ran
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"['Comedy', 'Magic', 'Fantasy']",1,36339,2308,4682,6.78,https://cdn.myanimelist.net/images/anime/7/60279.jpg,https://myanimelist.net/anime/18851/Fate_kaleid_liner_Prisma%E2%98%86Illya__Undoukai_de_Dance
7619,Gegege no Kitarou (1996),"['Adventure', 'Demons', 'Supernatural']",114,2003,7943,4683,6.78,https://cdn.myanimelist.net/images/anime/6/27401.jpg,https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
293,Di Gi Charat,"['Comedy', 'Fantasy', 'Sci-Fi']",16,15614,3611,4681,6.78,https://cdn.myanimelist.net/images/anime/6/18815.jpg,https://myanimelist.net/anime/293/Di_Gi_Charat
16355,Dansai Bunri no Crime Edge,"['Action', 'Romance', 'Fantasy', 'Seinen']",13,85331,1279,4680,6.78,https://cdn.myanimelist.net/images/anime/10/52137.jpg,https://myanimelist.net/anime/16355/Dansai_Bunri_no_Crime_Edge
12549,"Dakara Boku wa, H ga Dekinai.","['Comedy', 'Ecchi', 'Romance', 'Supernatural']",12,282748,345,4679,6.78,https://cdn.myanimelist.net/images/anime/4/75102.jpg,https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai
39841,Kyoei Tankou-sho,"['Sci-Fi', 'Mecha']",1,117,15070,9655,5.58,https://cdn.myanimelist.net/images/anime/1020/101071.jpg,https://myanimelist.net/anime/39841/Kyoei_Tankou-sho
6266,Joseito,"['Drama', 'School', 'Slice of Life']",1,1193,9161,9654,5.58,https://cdn.myanimelist.net/images/anime/6/81193.jpg,https://myanimelist.net/anime/6266/Joseito
31467,Grendizer Giga,"['Action', 'Mecha']",1,556,10751,9653,5.58,https://cdn.myanimelist.net/images/anime/9/75834.jpg,https://myanimelist.net/anime/31467/Grendizer_Giga
19279,Pony Metal U-GAIM Promotion Film,"['Action', 'Mecha', 'Music', 'Parody', 'Sci-Fi']",1,592,10656,9730,5.56,https://cdn.myanimelist.net/images/anime/10/51693.jpg,https://myanimelist.net/anime/19279/Pony_Metal_U-GAIM_Promotion_Film
38977,On The Table,"['Dementia', 'Music']",1,126,14818,9727,5.56,https://cdn.myanimelist.net/images/anime/1842/98176.jpg,https://myanimelist.net/anime/38977/On_The_Table
16377,Peeping Life: The Perfect Extension,"['Slice of Life', 'Comedy']",10,402,11511,9728,5.56,https://cdn.myanimelist.net/images/anime/6/44191.jpg,https://myanimelist.net/anime/16377/Peeping_Life__The_Perfect_Extension
36602,My Dearest Song,['Music'],1,474,11125,9726,5.56,https://cdn.myanimelist.net/images/anime/4/88452.jpg,https://myanimelist.net/anime/36602/My_Dearest_Song
19925,KY-kei JC Kuuki-chan,"['Comedy', 'School']",6,556,10770,9724,5.56,https://cdn.myanimelist.net/images/anime/5/53135.jpg,https://myanimelist.net/anime/19925/KY-kei_JC_Kuuki-chan
17141,Kara The Animation,['Action'],5,847,9864,9722,5.56,https://cdn.myanimelist.net/images/anime/11/75134.jpg,https://myanimelist.net/anime/17141/Kara_The_Animation
24321,Hoka Hoka Oden no Uta,['Music'],1,706,10236,9780,5.54,https://cdn.myanimelist.net/images/anime/9/62885.jpg,https://myanimelist.net/anime/24321/Hoka_Hoka_Oden_no_Uta
36297,Hachigatsu no Cinderella Nine,"['Music', 'Sports']",1,947,9648,9779,5.54,https://cdn.myanimelist.net/images/anime/11/87686.jpg,https://myanimelist.net/anime/36297/Hachigatsu_no_Cinderella_Nine
35964,Basilisk: Ouka Ninpouchou,"['Action', 'Drama', 'Historical', 'Martial Arts']",24,25171,2837,9830,5.52,https://cdn.myanimelist.net/images/anime/2/88384.jpg,https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou
26015,Backkom: Jung-gug Gijeogwi,"['Comedy', 'Kids']",1,312,12038,9829,5.52,https://cdn.myanimelist.net/images/anime/9/65803.jpg,https://myanimelist.net/anime/26015/Backkom__Jung-gug_Gijeogwi
32886,Anitore! EX: Jigoku no Training,['Sports'],5,2374,7547,9828,5.52,https://cdn.myanimelist.net/images/anime/5/78856.jpg,https://myanimelist.net/anime/32886/Anitore_EX__Jigoku_no_Training
24437,World Fool News,"['Comedy', 'Slice of Life']",6,606,10584,9827,5.53,https://cdn.myanimelist.net/images/anime/6/63067.jpg,https://myanimelist.net/anime/24437/World_Fool_News
15977,Winner,"['Music', 'Sports', 'Kids', 'School']",1,208,13280,9825,5.53,https://cdn.myanimelist.net/images/anime/7/43131.jpg,https://myanimelist.net/anime/15977/Winner
36574,Weaving,['Fantasy'],1,176,13825,9824,5.53,https://cdn.myanimelist.net/images/anime/2/88393.jpg,https://myanimelist.net/anime/36574/Weaving
36638,Tenkyuu no Arculs,"['Fantasy', 'Game']",1,144,14467,9822,5.53,https://cdn.myanimelist.net/images/anime/9/88534.jpg,https://myanimelist.net/anime/36638/Tenkyuu_no_Arculs
10511,Toyama Kankou Anime Project,"['Slice of Life', 'Historical']",6,865,9831,9823,5.53,https://cdn.myanimelist.net/images/anime/2/28909.jpg,https://myanimelist.net/anime/10511/Toyama_Kankou_Anime_Project
32146,Peeping Life: TV Asahi Josei Announcer Collab,"['Comedy', 'Slice of Life']",1,228,12982,9819,5.53,https://cdn.myanimelist.net/images/anime/3/77235.jpg,https://myanimelist.net/anime/32146/Peeping_Life__TV_Asahi_Josei_Announcer_Collab
37915,Uchuu no Hou: Reimei-hen,"['Sci-Fi', 'Space']",1,1177,9189,9880,5.51,https://cdn.myanimelist.net/images/anime/1446/93438.jpg,https://myanimelist.net/anime/37915/Uchuu_no_Hou__Reimei-hen
13479,Uchuu Kyoudai: Apo's Dream,"['Comedy', 'Sci-Fi', 'Space']",1,3103,6940,9879,5.51,https://cdn.myanimelist.net/images/anime/4/37631.jpg,https://myanimelist.net/anime/13479/Uchuu_Kyoudai__Apos_Dream
17849,Sparrow's Hotel,['Comedy'],12,8337,4673,9878,5.51,https://cdn.myanimelist.net/images/anime/3/50223.jpg,https://myanimelist.net/anime/17849/Sparrows_Hotel
32781,Refrain,['Music'],1,225,12995,9876,5.51,https://cdn.myanimelist.net/images/anime/3/78616.jpg,https://myanimelist.net/anime/32781/Refrain
23177,Piano (TV) Specials,"['Music', 'Slice of Life', 'Drama', 'Romance', 'Shoujo']",4,451,11225,9874,5.51,https://cdn.myanimelist.net/images/anime/4/60007.jpg,https://myanimelist.net/anime/23177/Piano_TV_Specials
29669,Ten,['Dementia'],1,182,13714,9930,5.49,https://cdn.myanimelist.net/images/anime/8/71327.jpg,https://myanimelist.net/anime/29669/Ten
1338,Shin Megami Tensei: Tokyo Mokushiroku,"['Action', 'Sci-Fi', 'Horror', 'Demons', 'Supernatural']",2,4626,5924,9928,5.49,https://cdn.myanimelist.net/images/anime/6/22243.jpg,https://myanimelist.net/anime/1338/Shin_Megami_Tensei__Tokyo_Mokushiroku
35391,Saru Kani Gassen (1927),['Drama'],1,309,12117,9927,5.49,https://cdn.myanimelist.net/images/anime/9/85243.jpg,https://myanimelist.net/anime/35391/Saru_Kani_Gassen_1927
1820,Power Dolls,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",2,1476,8667,9926,5.49,https://cdn.myanimelist.net/images/anime/7/24850.jpg,https://myanimelist.net/anime/1820/Power_Dolls
37356,Outsider:Requiem,['Music'],1,444,11266,9925,5.49,https://cdn.myanimelist.net/images/anime/1873/90686.jpg,https://myanimelist.net/anime/37356/Outsider_Requiem
2591,Samurai Spirits: Haten Gouma no Shou,"['Adventure', 'Historical', 'Samurai', 'Shounen']",1,2748,7190,9980,5.47,https://cdn.myanimelist.net/images/anime/6/49963.jpg,https://myanimelist.net/anime/2591/Samurai_Spirits__Haten_Gouma_no_Shou
29393,Pinky Monkey no Umareta Hi,['Adventure'],1,166,14015,9979,5.47,https://cdn.myanimelist.net/images/anime/2/70663.jpg,https://myanimelist.net/anime/29393/Pinky_Monkey_no_Umareta_Hi
16371,Peeping Life: The Perfect Emotion,"['Slice of Life', 'Comedy']",10,546,10811,9978,5.47,https://cdn.myanimelist.net/images/anime/13/44185.jpg,https://myanimelist.net/anime/16371/Peeping_Life__The_Perfect_Emotion
38500,New Yoku feat. Chan-Mika,['Music'],1,96,15442,9977,5.47,https://cdn.myanimelist.net/images/anime/1287/95525.jpg,https://myanimelist.net/anime/38500/New_Yoku_feat_Chan-Mika
33723,Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,"['Comedy', 'Magic']",12,447,11241,9976,5.47,https://cdn.myanimelist.net/images/anime/8/81105.jpg,https://myanimelist.net/anime/33723/Mahou_Shoujo_Naria%E2%98%86Girls_Nama_de_Anime_wo_Tsukuru_Sama
34764,Kuro-Nikuru Girls,"['Comedy', 'Parody', 'School']",3,592,10626,9975,5.47,https://cdn.myanimelist.net/images/anime/10/83832.jpg,https://myanimelist.net/anime/34764/Kuro-Nikuru_Girls
36065,Jirijiri,['Music'],1,112,15047,9974,5.47,https://cdn.myanimelist.net/images/anime/13/87185.jpg,https://myanimelist.net/anime/36065/Jirijiri
36598,Heart Beat,['Music'],1,470,11153,9973,5.47,https://cdn.myanimelist.net/images/anime/9/88448.jpg,https://myanimelist.net/anime/36598/Heart_Beat
29515,Happy ComeCome,"['Slice of Life', 'Comedy', 'Sci-Fi']",1,1149,9250,9972,5.47,https://cdn.myanimelist.net/images/anime/10/72482.jpg,https://myanimelist.net/anime/29515/Happy_ComeCome
20919,Diabolik Lovers Recap,"['Shoujo', 'Vampire']",1,17270,3442,9970,5.47,https://cdn.myanimelist.net/images/anime/9/55639.jpg,https://myanimelist.net/anime/20919/Diabolik_Lovers_Recap
38469,Hanasaku Kizuna no Romantan,"['Action', 'Adventure', 'Drama', 'Fantasy']",1,685,10294,9971,5.47,https://cdn.myanimelist.net/images/anime/1481/95276.jpg,https://myanimelist.net/anime/38469/Hanasaku_Kizuna_no_Romantan
38047,Crescendo Story,['Music'],1,347,11819,9969,5.47,https://cdn.myanimelist.net/images/anime/1620/93238.jpg,https://myanimelist.net/anime/38047/Crescendo_Story
2053,Capricorn,"['Sci-Fi', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",1,1969,7999,9968,5.47,https://cdn.myanimelist.net/images/anime/6/2954.jpg,https://myanimelist.net/anime/2053/Capricorn
36883,Wares: Beyond,['Mecha'],1,225,13000,9967,5.48,https://cdn.myanimelist.net/images/anime/5/89241.jpg,https://myanimelist.net/anime/36883/Wares__Beyond
29929,Tsuru no Ongaeshi,['Kids'],1,184,13673,9965,5.48,https://cdn.myanimelist.net/images/anime/2/72006.jpg,https://myanimelist.net/anime/29929/Tsuru_no_Ongaeshi
24139,Tokyo Babylon: Vision,"['Music', 'Supernatural']",1,1006,9495,9964,5.48,https://cdn.myanimelist.net/images/anime/3/62505.jpg,https://myanimelist.net/anime/24139/Tokyo_Babylon__Vision
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"['Game', 'Mystery', 'Parody', 'Horror', 'Psychological', 'Fantasy']",12,1489,8662,9962,5.48,https://cdn.myanimelist.net/images/anime/11/81331.jpg,https://myanimelist.net/anime/33508/Si_Ling_Bianma__Zhi_Shijie_Caozong_Zhe
30324,Obake no Dokurou,"['Kids', 'Supernatural']",1,1013,9491,9961,5.48,https://cdn.myanimelist.net/images/anime/7/72599.jpg,https://myanimelist.net/anime/30324/Obake_no_Dokurou
34383,Netsuzou TRap,"['Drama', 'Romance', 'Shoujo Ai']",12,90437,1202,9960,5.48,https://cdn.myanimelist.net/images/anime/10/86667.jpg,https://myanimelist.net/anime/34383/Netsuzou_TRap
3743,Murder,"['Parody', 'Mystery', 'Vampire']",1,1404,8789,9958,5.48,https://cdn.myanimelist.net/images/anime/3/6634.jpg,https://myanimelist.net/anime/3743/Murder
34500,Nanocore SP Lianxi Pian 2015 Xinnian Tebie Ban,"['Comedy', 'Music']",1,203,13357,9959,5.48,https://cdn.myanimelist.net/images/anime/3/83186.jpg,https://myanimelist.net/anime/34500/Nanocore_SP_Lianxi_Pian_2015_Xinnian_Tebie_Ban
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"['Magic', 'Fantasy']",1,302,12130,9957,5.48,https://cdn.myanimelist.net/images/anime/7/68749.jpg,https://myanimelist.net/anime/27951/Mattsu_to_Yanma_to_Moburi-san_2__Suigun_Otakara_to_Nazotoki_no_Shimajima
1708,Majuu Sensen: The Apocalypse,"['Action', 'Super Power', 'Demons', 'Supernatural', 'Shounen']",13,1512,8613,9956,5.48,https://cdn.myanimelist.net/images/anime/1/1708.jpg,https://myanimelist.net/anime/1708/Majuu_Sensen__The_Apocalypse
7524,Mahou no Pen,['Historical'],1,287,12245,9955,5.48,https://cdn.myanimelist.net/images/anime/7/18053.jpg,https://myanimelist.net/anime/7524/Mahou_no_Pen
34601,Kubbe Gachapin Mukku,['Fantasy'],1,168,13970,9954,5.48,https://cdn.myanimelist.net/images/anime/3/83457.jpg,https://myanimelist.net/anime/34601/Kubbe_Gachapin_Mukku
29453,Kenka no Ato wa,"['Music', 'Kids', 'Romance']",1,211,13218,9953,5.48,https://cdn.myanimelist.net/images/anime/9/70817.jpg,https://myanimelist.net/anime/29453/Kenka_no_Ato_wa
7782,Kämpfer Picture Drama,['Comedy'],1,12402,3958,9952,5.48,https://cdn.myanimelist.net/images/anime/6/25042.jpg,https://myanimelist.net/anime/7782/K%C3%A4mpfer_Picture_Drama
31107,JR Nishi Nihon: Summer Train!,['Slice of Life'],1,561,10725,9951,5.48,https://cdn.myanimelist.net/images/anime/10/81245.jpg,https://myanimelist.net/anime/31107/JR_Nishi_Nihon__Summer_Train
2964,Blue Drop: Tenshi-tachi no Gikyoku,"['Sci-Fi', 'Drama', 'Shoujo Ai']",13,24866,2860,4676,6.78,https://cdn.myanimelist.net/images/anime/3/50485.jpg,https://myanimelist.net/anime/2964/Blue_Drop__Tenshi-tachi_no_Gikyoku
1068,Chou Denji Robo Combattler V,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",54,2161,7766,4678,6.78,https://cdn.myanimelist.net/images/anime/13/15513.jpg,https://myanimelist.net/anime/1068/Chou_Denji_Robo_Combattler_V
28833,Chain Chronicle: Haecceitas no Hikari,"['Action', 'Adventure', 'Fantasy', 'Magic']",12,75075,1426,4677,6.78,https://cdn.myanimelist.net/images/anime/10/83740.jpg,https://myanimelist.net/anime/28833/Chain_Chronicle__Haecceitas_no_Hikari
3193,Asobot Senki Gokuu,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Shounen']",52,2438,7472,4675,6.78,https://cdn.myanimelist.net/images/anime/3/5030.jpg,https://myanimelist.net/anime/3193/Asobot_Senki_Gokuu
886,Amaenaide yo!! Katsu!!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Supernatural']",12,41578,2132,4673,6.78,https://cdn.myanimelist.net/images/anime/2/15153.jpg,https://myanimelist.net/anime/886/Amaenaide_yo_Katsu
13047,Anime Koukyoushi: Jungle Taitei,"['Adventure', 'Kids', 'Shounen']",1,728,10157,4674,6.78,https://cdn.myanimelist.net/images/anime/4/36639.jpg,https://myanimelist.net/anime/13047/Anime_Koukyoushi__Jungle_Taitei
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",1,1865,8108,4672,6.78,https://cdn.myanimelist.net/images/anime/1731/96495.jpg,https://myanimelist.net/anime/2289/Akihabara_Dennou-gumi__2011-nen_no_Natsuyasumi
2316,Akakichi no Eleven,['Sports'],52,1438,8718,4671,6.78,https://cdn.myanimelist.net/images/anime/4/23205.jpg,https://myanimelist.net/anime/2316/Akakichi_no_Eleven
3835,Ai no Gakkou Cuore Monogatari,"['Slice of Life', 'Historical', 'Drama', 'School']",26,1555,8529,4670,6.78,https://cdn.myanimelist.net/images/anime/10/6839.jpg,https://myanimelist.net/anime/3835/Ai_no_Gakkou_Cuore_Monogatari
36039,A.I.C.O.: Incarnation,"['Action', 'Sci-Fi']",12,57451,1725,4669,6.78,https://cdn.myanimelist.net/images/anime/1921/91085.jpg,https://myanimelist.net/anime/36039/AICO__Incarnation
17341,Yama no Susume: Kabe tte Kowakunai no?,"['Comedy', 'Slice of Life']",1,14896,3674,4668,6.79,https://cdn.myanimelist.net/images/anime/6/46515.jpg,https://myanimelist.net/anime/17341/Yama_no_Susume__Kabe_tte_Kowakunai_no
3761,Wanwan Sanjuushi,"['Adventure', 'Historical']",26,1982,7980,4667,6.79,https://cdn.myanimelist.net/images/anime/5/22968.jpg,https://myanimelist.net/anime/3761/Wanwan_Sanjuushi
39224,It's Show Time!,['Music'],1,105,15257,9950,5.48,https://cdn.myanimelist.net/images/anime/1494/98947.jpg,https://myanimelist.net/anime/39224/Its_Show_Time
30042,Geori-eui Mubeopja,"['Action', 'Martial Arts']",1,371,11677,9949,5.48,https://cdn.myanimelist.net/images/anime/7/71955.jpg,https://myanimelist.net/anime/30042/Geori-eui_Mubeopja
32322,Futari wa 80-sai,"['Music', 'Kids']",1,132,14653,9948,5.48,https://cdn.myanimelist.net/images/anime/8/77546.jpg,https://myanimelist.net/anime/32322/Futari_wa_80-sai
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"['Action', 'Comedy', 'Ecchi', 'Parody']",1,1877,8089,9947,5.48,https://cdn.myanimelist.net/images/anime/9/11492.jpg,https://myanimelist.net/anime/5549/Dengeki_Oshioki_Musume_Gootaman_R__Ai_to_Kanashimi_no_Final_Battle
5505,Viper's Creed,"['Action', 'Military', 'Sci-Fi']",12,8693,4596,4666,6.79,https://cdn.myanimelist.net/images/anime/10/56471.jpg,https://myanimelist.net/anime/5505/Vipers_Creed
39170,Dead End Street,['Music'],1,99,15435,9946,5.48,https://cdn.myanimelist.net/images/anime/1774/98686.jpg,https://myanimelist.net/anime/39170/Dead_End_Street
38901,Days of Delight,['Music'],1,115,14983,9945,5.48,https://cdn.myanimelist.net/images/anime/1283/97874.jpg,https://myanimelist.net/anime/38901/Days_of_Delight
36976,Cutie Honey Universe,"['Action', 'Comedy', 'Magic', 'Romance', 'Sci-Fi', 'Shounen']",12,14095,3766,9944,5.48,https://cdn.myanimelist.net/images/anime/1879/91014.jpg,https://myanimelist.net/anime/36976/Cutie_Honey_Universe
34856,Cluster A,['Music'],1,190,13551,9943,5.48,https://cdn.myanimelist.net/images/anime/10/84136.jpg,https://myanimelist.net/anime/34856/Cluster_A
2258,Choro Q Dagram,"['Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",1,624,10504,9942,5.48,https://cdn.myanimelist.net/images/anime/1/2493.jpg,https://myanimelist.net/anime/2258/Choro_Q_Dagram
29585,Chikotan,"['Music', 'Psychological']",1,338,11863,9941,5.48,https://cdn.myanimelist.net/images/anime/5/71181.jpg,https://myanimelist.net/anime/29585/Chikotan
36594,Brilliant Better,['Music'],1,624,10512,9940,5.48,https://cdn.myanimelist.net/images/anime/6/88444.jpg,https://myanimelist.net/anime/36594/Brilliant_Better
38812,Botsuraku,['Music'],1,110,15129,9939,5.48,https://cdn.myanimelist.net/images/anime/1957/97283.jpg,https://myanimelist.net/anime/38812/Botsuraku
38819,Bad! Bad! Bad!,"['Action', 'Cars', 'Music']",1,160,14123,9938,5.48,https://cdn.myanimelist.net/images/anime/1226/97330.jpg,https://myanimelist.net/anime/38819/Bad_Bad_Bad
31519,Anitore! EX,"['Comedy', 'Sports']",12,24419,2892,9937,5.48,https://cdn.myanimelist.net/images/anime/3/77048.jpg,https://myanimelist.net/anime/31519/Anitore_EX
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"['Music', 'School']",1,805,9951,9935,5.48,https://cdn.myanimelist.net/images/anime/7/62569.jpg,https://myanimelist.net/anime/24181/3-Nen_C-Gumi_14-Ban_Kubozono_Chiyoko_no_Nyuukaku
19217,And And,['Music'],1,766,10060,9936,5.48,https://cdn.myanimelist.net/images/anime/3/51517.jpg,https://myanimelist.net/anime/19217/And_And
37666,3-bu de Wakaru Koizumi Yakumo no Kaidan,"['Historical', 'Horror', 'Parody', 'Supernatural']",7,203,13385,9934,5.48,https://cdn.myanimelist.net/images/anime/1781/91681.jpg,https://myanimelist.net/anime/37666/3-bu_de_Wakaru_Koizumi_Yakumo_no_Kaidan
30169,Yubikiri,"['Music', 'Kids']",1,174,13868,9933,5.49,https://cdn.myanimelist.net/images/anime/11/72207.jpg,https://myanimelist.net/anime/30169/Yubikiri
31568,Wake Up,['Music'],1,599,10605,9932,5.49,https://cdn.myanimelist.net/images/anime/6/76124.jpg,https://myanimelist.net/anime/31568/Wake_Up
34124,Uobbuchou,['Comedy'],1,128,14768,9931,5.49,https://cdn.myanimelist.net/images/anime/2/82105.jpg,https://myanimelist.net/anime/34124/Uobbuchou
36135,Oretacha Youkai Ningen,"['Demons', 'Horror', 'Parody']",25,1440,8738,9924,5.49,https://cdn.myanimelist.net/images/anime/12/87310.jpg,https://myanimelist.net/anime/36135/Oretacha_Youkai_Ningen
33914,Nineko Gelée,"['Music', 'Fantasy']",1,196,13470,9923,5.49,https://cdn.myanimelist.net/images/anime/5/81610.jpg,https://myanimelist.net/anime/33914/Nineko_Gel%C3%A9e
